Country,MAPE,Density,Active,forecast,category,LR_MAPE,SV_MAPE
21085,3.2031233,1.8336248,367,"[1.87465692 1.83873415 1.82500339 1.79440415 1.79469049 1.78505957
 1.77923548 1.77055609]",SV,4.24072,2.358112
21087,5.93991,0.96640587,84,"[0.88718539 0.88847315 0.8888014  0.88986605 0.89760518 0.89749759
 0.90108472 0.91196096]",SV,5.639831,4.5042624
21089,1.3095604,1.2970636,360,"[1.31066608 1.31210232 1.30915797 1.30694282 1.30581403 1.30378759
 1.30390429 1.30140877]",tf_dense,1.3140935,1.4208764
21091,3.4590693,1.1947974,79,"[1.27335644 1.26325989 1.24087489 1.22646582 1.22691011 1.21273339
 1.20956862 1.19291031]",tf_dense,6.9182305,3.5492272
21093,1.0829581,3.3088901,2739,"[3.28198743 3.28359294 3.27937198 3.28464508 3.28381824 3.29126382
 3.28345823 3.28529954]",tf_dense,1.4343047,1.5296938
21095,11.894922,0.69016516,140,"[0.84356356 0.84641182 0.83784837 0.84404039 0.83961284 0.84032744
 0.83659267 0.83742678]",SV,14.524749,10.897872
21097,2.5407088,1.4496737,211,"[1.42707705 1.42366993 1.41689575 1.41029668 1.41236377 1.40948546
 1.4104501  1.40657759]",tf_dense,3.2771745,2.8835073
21099,2.2030716,1.3107822,186,"[1.28470707 1.28377271 1.28233361 1.27803254 1.27689219 1.27184081
 1.27130425 1.27066278]",SV,1.049092,0.8777827
21101,3.001007,1.7021034,598,"[1.64722824 1.64184725 1.64243209 1.64047682 1.64285064 1.64042759
 1.64303899 1.63901711]",tf_dense,6.4148493,4.0956087
21103,2.0919323,2.5569806,313,"[2.56343055 2.55590606 2.53397059 2.5089066  2.4971807  2.48307109
 2.47179079 2.46005511]",SV,2.1673415,1.5090519
21105,8.692333,0.67095333,24,"[0.6776284  0.66010696 0.66529977 0.63588536 0.6372413  0.62545055
 0.62289554 0.62342072]",LR,4.226912,4.5613327
21107,2.7935321,1.7179362,597,"[1.6512481  1.64709437 1.64656126 1.64186394 1.63601959 1.63420987
 1.63303578 1.63178146]",SV,2.2388947,1.6032126
21109,4.083457,0.57853633,60,"[0.64087826 0.63645971 0.63929528 0.63321823 0.6311174  0.62519079
 0.6256128  0.62134278]",LR,2.1732836,2.8728046
21111,1.2328254,7.454617,44605,"[7.2113452  7.23763704 7.23179245 7.24883652 7.26783609 7.27786827
 7.31410408 7.33257389]",tf_dense,1.2974557,1.8381877
21113,3.1839657,4.8948121,1987,"[4.6655612  4.6613493  4.65242672 4.6146245  4.63247919 4.57034826
 4.56609631 4.56533432]",SV,3.9341815,2.0509682
21115,4.063675,1.2926104,226,"[1.32465196 1.33177626 1.33781195 1.34316516 1.34305143 1.35504532
 1.35242295 1.354617  ]",SV,1.0706812,0.939454
21117,3.1726334,6.1616306,7818,"[6.02867413 6.02191734 5.94138288 5.85331011 5.85691357 5.83128595
 5.83526278 5.82324743]",SV,1.9081901,1.1726778
21119,4.5425324,0.57361376,69,"[0.61761421 0.61720979 0.61720443 0.61639315 0.61539358 0.61249399
 0.60676563 0.60654867]",SV,4.3046794,3.3885484
21121,7.8918276,0.76300865,183,"[0.86851072 0.8672877  0.86812615 0.85925579 0.84711713 0.84417301
 0.83996671 0.83549225]",SV,6.505234,5.929751
21123,12.307518,1.5701137,174,"[1.29312122 1.29860365 1.30848169 1.30062032 1.3041594  1.29681563
 1.30269492 1.29918373]",tf_dense,16.120424,12.985754
21125,13.8662815,1.550637,723,"[1.81110501 1.83438325 1.81928265 1.84216285 1.83506441 1.83748579
 1.83606791 1.83416629]",tf_dense,19.466728,15.539575
21127,5.399297,0.98809224,117,"[0.91440272 0.90839708 0.9095816  0.89708054 0.89821881 0.89685893
 0.90026909 0.89821458]",SV,6.1877217,4.7378736
21129,4.944989,0.63649219,36,"[0.7135042  0.71222806 0.71394587 0.71282256 0.71434933 0.71038628
 0.70861268 0.70612562]",SV,5.693719,4.3241134
21131,4.4475684,0.4519774,36,"[0.42891535 0.42710668 0.43535534 0.4298096  0.42661086 0.42645475
 0.43111995 0.42789784]",SV,4.5640273,2.724608
21133,1.4711651,0.73289901,126,"[0.74886096 0.74870241 0.7458092  0.74572867 0.74319494 0.743819
 0.74330324 0.74140257]",tf_dense,4.5015597,1.6036013
21135,1.8757513,1.1486486,119,"[1.10712218 1.10095239 1.09533727 1.09698319 1.0850904  1.09217048
 1.09300566 1.08791566]",SV,9.982313,1.3921748
21137,8.221802,1.5024328,281,"[1.52124429 1.52363288 1.52120888 1.51778948 1.5071944  1.50904655
 1.49254274 1.49484324]",SV,6.2445507,6.073285
21139,7.3652983,1.8938867,136,"[1.76793206 1.78159416 1.78426623 1.78348601 1.80540848 1.80299091
 1.80116975 1.8344121 ]",tf_dense,10.577599,10.163336
21141,1.6988828,1.6881107,349,"[1.69943762 1.69399285 1.69493568 1.69236517 1.69397748 1.68841898
 1.68487477 1.67765355]",SV,0.70901227,0.58063596
21143,3.2286232,1.6619718,118,"[1.64434242 1.62457871 1.62771988 1.61819732 1.61867166 1.60525739
 1.60749841 1.59021223]",tf_dense,4.7286673,3.2518342
21145,4.2022643,5.0771976,2588,"[4.78794336 4.79773474 4.80975962 4.8183198  4.80899811 4.81880283
 4.8105855  4.80473518]",tf_dense,6.005421,5.6612587
21147,17.99674,0.53105175,72,"[0.57695371 0.5927285  0.63492775 0.63585186 0.63602507 0.63487554
 0.6348238  0.63757366]",tf_dense,21.791601,18.06318
21149,7.7205806,1.4672365,103,"[1.36026013 1.39254236 1.39994478 1.4093349  1.40892816 1.41939402
 1.44170225 1.45230985]",LR,4.620457,6.833426
21151,1.1108187,3.3152575,2421,"[3.28647661 3.28377652 3.27635336 3.27010369 3.27526045 3.26617432
 3.26318598 3.26888108]",SV,2.2165668,1.0578821
21153,3.079579,0.42127436,40,"[0.42122045 0.42044738 0.4252497  0.42827603 0.43149471 0.43167874
 0.4323369  0.43020412]",SV,3.8030334,2.2046697
21155,3.0413377,1.4099932,206,"[1.37285256 1.35948229 1.35927796 1.34038961 1.3382839  1.33139265
 1.33111107 1.33089328]",tf_dense,5.562202,3.064876
21157,3.0817285,2.9669535,738,"[2.84935594 2.85185385 2.85541844 2.85082531 2.86626458 2.85979724
 2.86209893 2.86703348]",tf_dense,3.3915524,3.3332314
21159,4.407777,0.75237161,69,"[0.70657307 0.70646787 0.7069152  0.7103563  0.70925796 0.71251827
 0.71256113 0.71412766]",LR,1.8529869,3.0800135
21161,1.7850307,1.705403,226,"[1.7963866  1.77286184 1.75442243 1.74147367 1.73373437 1.72977984
 1.72091103 1.71245849]",LR,1.5730504,2.1989734
21163,11.204555,3.0941887,681,"[2.45284986 2.66672277 2.72280574 2.78652453 2.86807203 2.9011054
 2.95835209 2.98640084]",SV,5.2294197,3.8725383
21165,7.823424,1.1764706,60,"[1.67330539 1.66633904 1.66377759 1.65199411 1.64382231 1.64059854
 1.63439131 1.62880838]",LR,7.775684,8.6251955
21167,6.36196,3.1458814,532,"[3.21730232 3.25732803 3.27683806 3.28492022 3.29330635 3.31115055
 3.29865098 3.33925676]",SV,6.964943,4.5449963
21169,4.0580254,0.94903797,73,"[0.90405124 0.90284216 0.90327829 0.885535   0.89172435 0.8828783
 0.8866564  0.88774151]",SV,4.133425,2.3099918
21171,7.966584,0.96083677,79,"[0.85966718 0.85663378 0.86602515 0.85514635 0.86070132 0.85309964
 0.85649204 0.8586213 ]",SV,8.234024,6.102404
21173,4.400433,2.3637466,507,"[2.12737513 2.13297391 2.13258338 2.12873745 2.13833785 2.1375978
 2.13997149 2.13941741]",tf_dense,4.651329,5.4134736
21175,8.368713,0.54493397,59,"[0.50240183 0.50157464 0.49639371 0.49114779 0.48642725 0.48814094
 0.48588929 0.48921788]",SV,9.895274,7.485877
21177,2.9199834,1.3302865,326,"[1.25988793 1.26212668 1.26423347 1.26791692 1.26959419 1.28608274
 1.28841841 1.29948711]",LR,1.344383,4.266493
21179,1.8060725,2.8591812,1002,"[2.76032543 2.76691222 2.77386403 2.78011894 2.78384137 2.80014277
 2.79855204 2.80240989]",tf_dense,3.601772,4.138777
21181,7.951599,1.5337423,85,"[1.25444722 1.25429964 1.25768816 1.26176608 1.26845777 1.2697773
 1.27500904 1.28035033]",tf_dense,8.579757,8.064858
21183,1.6046335,1.1643873,212,"[1.13862991 1.1386838  1.14097142 1.14424264 1.13957226 1.1435982
 1.14777946 1.15029633]",SV,2.4698873,1.3889871
21185,5.0012665,6.7419581,3343,"[6.2506938  6.27350855 6.28721523 6.2693305  6.2968936  6.27956057
 6.33622122 6.36188841]",LR,3.757302,3.8721085
21187,15.047076,0.62848336,53,"[0.73742026 0.72856712 0.72979182 0.7200532  0.71773767 0.70431679
 0.70263475 0.68918562]",LR,4.48681,8.581268
21189,15.959575,0.25203025,9,"[0.33731797 0.33402836 0.31137699 0.31878656 0.3109774  0.30872172
 0.30932963 0.31047416]",LR,4.051018,12.74305
21191,2.5798163,3.1716251,355,"[3.20451498 3.21302056 3.22197318 3.2287569  3.23424506 3.25101805
 3.25886226 3.26511717]",SV,3.9207623,1.7862767
21193,3.4223773,0.84365284,171,"[0.87930602 0.88331223 0.88480717 0.89385957 0.89962685 0.90657187
 0.90655309 0.91515326]",SV,5.7233934,3.397139
21195,4.163365,1.1331872,527,"[1.09428489 1.06926799 1.06052339 1.06414115 1.0575937  1.05937254
 1.05644131 1.05885983]",SV,8.506146,3.8342655
21197,3.0944986,1.6774892,155,"[1.62690198 1.62802315 1.62877488 1.6162616  1.60529733 1.60059845
 1.5958662  1.58306396]",tf_dense,5.876308,3.2498438
21199,6.922595,3.2401524,1632,"[3.44047046 3.4608655  3.48166776 3.49923396 3.51891541 3.5399487
 3.53320169 3.54957938]",SV,3.5702155,1.9228567
21201,10.125136,0.61996281,10,"[0.85151082 0.78347057 0.74245691 0.72854167 0.71802491 0.72185838
 0.68958473 0.70419985]",tf_dense,11.712217,10.681818
21203,4.8449626,0.72524619,95,"[0.78387821 0.78223133 0.7793082  0.77763271 0.77732605 0.77560085
 0.77262759 0.76914138]",SV,3.08862,2.9916935
21205,3.1793725,3.4628079,682,"[3.28095889 3.28356791 3.28706598 3.29271555 3.29561305 3.29938865
 3.30065608 3.30105257]",SV,1.8728441,1.7209485
21207,2.2011242,2.0514679,283,"[1.99638867 1.99673724 1.99585211 2.00011444 2.00355029 1.9982214
 2.00300312 2.00354052]",LR,1.2330234,2.5027702
21209,4.618182,3.5559161,1490,"[3.34345102 3.33585334 3.32481575 3.30894923 3.31664562 3.27983236
 3.26805687 3.27496934]",SV,4.780622,3.3580878
21211,7.913783,4.121294,1529,"[3.60850263 3.60734868 3.60291719 3.6090169  3.60492277 3.60438848
 3.61249423 3.61064649]",tf_dense,48.70487,9.522439
21213,2.003144,2.0839343,289,"[2.05543971 2.06892872 2.07080221 2.07729363 2.07053137 2.08660889
 2.08773398 2.0880301 ]",LR,1.3080056,1.4006549
21215,6.553152,9.0709934,1325,"[11.20533371 11.23773289 11.30341244 11.22670078 11.272686   11.24893284
 11.26481533 11.23769379]",tf_dense,23.091158,7.770239
21217,1.3631586,2.0677829,410,"[2.07949328 2.08100176 2.08597589 2.10569739 2.09901834 2.13747764
 2.13147545 2.15151238]",SV,0.71086836,0.6593451
21219,4.0968556,1.591336,144,"[1.6271311  1.63531709 1.63230491 1.61908209 1.63688707 1.60659778
 1.58951068 1.61028063]",SV,2.0015116,1.8722166
21221,3.426083,1.938326,220,"[1.82529724 1.82770324 1.84377015 1.86021006 1.86724639 1.87480497
 1.86994743 1.87732887]",SV,2.603273,1.8810447
21223,5.2797155,1.7669961,118,"[1.65522897 1.6377002  1.64196682 1.63214087 1.63278115 1.62764502
 1.63566995 1.63333249]",SV,4.927128,4.701004
21225,4.380001,1.007472,120,"[0.92522013 0.9261145  0.92329156 0.91746092 0.91388786 0.91041934
 0.91647828 0.91269189]",SV,7.095062,4.3139977
21227,0.22133072,4.2910299,4336,"[4.31969261 4.31881142 4.31637239 4.31369781 4.31231594 4.30229855
 4.30409622 4.29193258]",tf_dense,0.79014283,0.34653297
21229,3.2898915,1.5922877,147,"[1.52663314 1.52134478 1.5249908  1.53087056 1.52800357 1.53212917
 1.53108335 1.52838671]",SV,3.0656176,2.6433072
21231,5.051311,0.92140251,149,"[0.8193112  0.82400125 0.82291162 0.82157385 0.82410073 0.82247442
 0.82373047 0.82306492]",SV,4.925767,4.3575892
21233,8.594471,0.86034411,86,"[0.75379902 0.74226934 0.74935234 0.74282366 0.74459106 0.73951799
 0.7446726  0.74270356]",tf_dense,13.654473,10.869627
21235,11.823811,0.42669022,116,"[0.47776499 0.47967109 0.4782964  0.47828043 0.47763741 0.47689354
 0.47535849 0.47271457]",SV,11.200538,9.880926
21237,3.5624542,1.7385006,96,"[1.61887157 1.62790656 1.65169752 1.67499495 1.67928851 1.69134498
 1.70172322 1.70517564]",tf_dense,5.4102464,6.728555
21239,1.8746932,5.2718368,1087,"[5.3698802  5.38020277 5.38324881 5.38788033 5.38443041 5.40662575
 5.39032364 5.39046335]",LR,0.4213355,0.7323407
22001,8.167046,1.6778016,776,"[1.53428316 1.53337455 1.53244734 1.52984834 1.53661358 1.52723181
 1.53163433 1.53158939]",SV,8.196812,6.823498
22003,3.0432358,0.87939698,175,"[0.81900132 0.81362367 0.80926025 0.80839324 0.80429286 0.8026762
 0.802329   0.80217636]",SV,2.8481581,2.32581
22005,3.2835915,4.1656651,3812,"[3.80524611 3.81293964 3.81885195 3.82486081 3.83216953 3.84476876
 3.84023428 3.86465907]",tf_dense,3.5902042,4.467003
22007,9.132498,0.84376079,147,"[0.74448556 0.76386261 0.76790428 0.77586436 0.77508813 0.77636069
 0.7798295  0.7832582 ]",SV,3.72042,3.2617435
22009,6.2135673,1.5578035,482,"[1.40949368 1.42328095 1.45096672 1.47866094 1.47050691 1.49795353
 1.49862945 1.50867498]",LR,2.195368,2.7003164
22011,16.564903,2.2311437,628,"[1.2450949  1.2453661  1.25091481 1.25824106 1.26685822 1.27006388
 1.2737844  1.27274144]",SV,13.463696,12.878021
22013,13.490536,1.2067966,125,"[1.01154721 1.01090848 1.02134061 1.03157187 1.03865075 1.04581213
 1.06068158 1.07902277]",LR,3.9008636,4.9740734
22015,0.45443782,3.3026774,3153,"[3.28421092 3.27961898 3.28573442 3.28525209 3.28529358 3.28283453
 3.27688551 3.27491164]",SV,0.58410716,0.386374
22017,10.2972,5.25067,9737,"[4.39044809 4.39253759 4.42730427 4.43931055 4.47074938 4.4853301
 4.53632355 4.57014847]",LR,7.6180086,8.819114
22019,9.882363,10.816903,16459,"[9.09037209 9.14484882 9.16434002 9.13458633 9.21183014 9.23131275
 9.25151157 9.27191257]",LR,7.4503717,10.866
22021,9.067578,2.531976,194,"[2.17759442 2.18853593 2.20501709 2.22152495 2.23877358 2.25726366
 2.27962232 2.31522131]",SV,3.5214067,1.9062351
22023,14.324361,0.49514028,27,"[0.615417   0.61502743 0.61556005 0.61367816 0.6153037  0.60972124
 0.61146855 0.60897428]",LR,12.215394,13.2781105
22025,6.2757335,1.7690876,133,"[1.56906188 1.57321727 1.57783079 1.57597542 1.58243299 1.5778048
 1.5786351  1.58086467]",LR,0.86368567,4.3381157
22027,2.2915134,0.94245654,123,"[1.00117469 0.99592024 0.98998183 0.97924471 0.97673786 0.97545505
 0.97104585 0.96344924]",SV,3.2791965,2.067951
22029,4.2909937,1.6059669,239,"[1.47653127 1.47881091 1.48615396 1.49158633 1.49969447 1.50714719
 1.50858009 1.51985371]",LR,2.7854848,4.5443826
22031,2.4990737,1.8008932,375,"[1.70443213 1.69367003 1.72015238 1.74543667 1.75288975 1.77502179
 1.7947886  1.81348109]",SV,3.691024,1.1808388
22033,2.77346,6.3957615,21898,"[6.08769989 6.09458876 6.11085844 6.11074638 6.13087988 6.12850904
 6.14217281 6.1577487 ]",LR,2.008936,2.3763757
22035,13.4137335,0.64972293,34,"[0.54729158 0.53940588 0.54873633 0.54905534 0.55172706 0.55854219
 0.59209257 0.64034271]",SV,10.350304,5.192895
22037,1.9193375,1.9142081,303,"[1.82595932 1.82903659 1.83159983 1.82774067 1.83338976 1.82757473
 1.83190036 1.83062971]",LR,1.4436514,1.8445004
22039,1.9316398,1.1664228,295,"[1.0869565  1.09073174 1.10041726 1.10734499 1.11319435 1.12302494
 1.12453234 1.14022875]",tf_dense,2.2878907,3.39977
22041,3.6334825,1.6120437,242,"[1.62943029 1.6329565  1.63582969 1.63079751 1.63110435 1.62846088
 1.62345922 1.62446165]",SV,2.1690788,1.660291
22043,27.348873,1.4024218,249,"[0.91774172 0.92443544 0.93725359 0.95870829 0.96666342 0.96902972
 1.0767777  1.33405519]",LR,1.5217083,2.7758064
22045,3.4911432,2.3009558,1206,"[2.18182778 2.19047046 2.19989443 2.20977235 2.2236886  2.23153448
 2.24498844 2.26939034]",LR,1.9242519,3.4919732
22047,2.9877973,1.4431796,374,"[1.40160501 1.40405607 1.4091568  1.41439903 1.41555941 1.4252007
 1.42986143 1.43394697]",SV,2.999939,0.79080296
22049,5.0698767,0.98242813,123,"[0.94045562 0.93931216 0.93687516 0.93462408 0.93859869 0.93322814
 0.94125777 0.93719327]",SV,7.987849,3.7778451
22051,0.6338351,5.2087297,17649,"[5.1419878  5.15143108 5.15771532 5.16028881 5.17097664 5.16655874
 5.16690731 5.16878176]",LR,0.33972377,0.6762824
22053,3.763034,1.5879792,372,"[1.56800842 1.55894685 1.55720878 1.54707849 1.54030371 1.53073347
 1.5305109  1.52415419]",LR,0.77190995,1.0650023
22055,3.396641,6.8005848,12648,"[6.44338131 6.43831873 6.44221973 6.4403491  6.44170046 6.43412018
 6.44441223 6.44538116]",SV,2.135461,1.9664623
22057,0.7520385,1.9266824,1449,"[1.88489127 1.88851476 1.89336741 1.8907181  1.90160918 1.90384328
 1.89818633 1.89604187]",tf_dense,1.5848475,2.2603636
22059,4.494491,0.85889572,98,"[0.92847788 0.92781502 0.92737448 0.92439348 0.92263496 0.91901582
 0.91206771 0.90844548]",LR,2.896606,3.3972871
22061,2.846247,2.8573704,1077,"[2.69997358 2.70357656 2.71127725 2.71757889 2.72643185 2.72972417
 2.73695731 2.75183201]",LR,2.3488765,2.9363363
22063,0.9510631,3.3921497,3545,"[3.29606795 3.30576873 3.30678177 3.3145833  3.31822395 3.32521105
 3.32359123 3.32782698]",tf_dense,2.7202425,3.1981792
22065,12.966527,0.69608307,59,"[0.55534416 0.55781078 0.55594188 0.56029481 0.5604527  0.5660001
 0.5709185  0.5772717 ]",LR,8.675845,10.574297
22067,3.7611632,0.96289706,184,"[0.91282976 0.91428465 0.915694   0.91960603 0.92117184 0.92175925
 0.92310852 0.92345434]",LR,1.6954647,2.449196
22069,2.430041,1.9194963,567,"[1.82298255 1.82868314 1.84236217 1.85232174 1.85997689 1.87219036
 1.88522935 1.908692  ]",LR,0.9727802,1.4789454
22071,1.4895039,7.5321689,23590,"[7.34554386 7.36138058 7.36930799 7.35640001 7.3591218  7.34569931
 7.34998512 7.34164095]",LR,0.7943569,1.0701537
22073,3.2656522,3.5356188,4108,"[3.38147688 3.38249755 3.38446617 3.38485909 3.38912964 3.38230777
 3.39029765 3.38872504]",SV,2.1869946,2.0979676
22075,3.6221411,3.4404864,594,"[3.25947309 3.25011992 3.26018238 3.24107814 3.26428294 3.25017571
 3.24895811 3.25592542]",LR,3.615792,4.0959044
22077,1.2698343,1.6007036,273,"[1.55312252 1.55820179 1.56425428 1.56939483 1.5725776  1.57730448
 1.58218455 1.58432937]",LR,0.9620504,1.3340529
22079,1.4873621,2.9965527,2938,"[2.86393189 2.87450075 2.8811512  2.89593697 2.90744305 2.9170289
 2.92601442 2.93759584]",LR,0.8037077,1.7469058
22081,2.5071812,1.0518175,68,"[1.03273833 1.03459001 1.03902936 1.02605712 1.03710985 1.02990901
 1.03469241 1.04310346]",SV,5.042004,2.3475432
22083,1.0259218,1.1699666,182,"[1.16438437 1.17004502 1.16936898 1.16745198 1.16967762 1.16815722
 1.16619766 1.16531396]",LR,0.9746656,1.5831977
22085,6.110308,1.0324484,189,"[0.97359324 0.96546578 0.97013283 0.9649455  0.96615297 0.9632442
 0.96422631 0.9594239 ]",SV,4.9992585,3.8897276
22087,1.9679688,2.9498353,1012,"[2.84884548 2.85264587 2.8674078  2.87586975 2.89573789 2.90006351
 2.90167165 2.90601301]",LR,1.2344686,2.1045697
22089,3.424026,3.7033329,1480,"[3.81238127 3.81213832 3.81219935 3.81877995 3.80387998 3.8403604
 3.81742048 3.84788656]",SV,4.28605,2.3485396
22091,5.8531666,0.65594059,53,"[0.75436509 0.75525379 0.76038486 0.75804031 0.76112747 0.75676626
 0.75559515 0.75428909]",SV,7.1197214,5.654538
22093,1.4791809,1.2828344,210,"[1.23929667 1.25269282 1.25707507 1.27331686 1.27516472 1.2891562
 1.29358935 1.30162489]",LR,1.168339,2.363452
22095,1.0116941,2.8391168,918,"[2.76952887 2.77927351 2.78377414 2.7955246  2.80678821 2.81392837
 2.82162356 2.82892394]",tf_dense,1.540725,1.2823987
22097,4.064433,1.9731416,1196,"[1.83029902 1.83217287 1.83815455 1.8443799  1.85411322 1.86125553
 1.87582755 1.88299811]",LR,2.460596,3.0921898
22099,4.41875,2.2389343,911,"[2.07664776 2.08310103 2.09122968 2.09663105 2.09305239 2.11181736
 2.10507894 2.11264491]",LR,1.1211346,4.1792707
22101,3.0506828,1.776082,675,"[1.70367813 1.70311594 1.70460606 1.70522332 1.71437478 1.71294451
 1.71232092 1.71542954]",LR,1.8570502,2.076042
22103,5.1200166,7.5272756,14799,"[7.90794468 7.93758726 7.97284937 7.99962854 8.01388168 8.06257725
 8.05949879 8.08795261]",SV,1.9071169,0.67745245
22105,1.0911565,3.8475251,3885,"[3.7432754  3.74915767 3.76221848 3.76932788 3.77222347 3.78477049
 3.79174185 3.80314493]",tf_dense,1.2044559,1.786397
22107,9.934703,2.8243601,96,"[2.33816051 2.34527016 2.34930015 2.34968591 2.36542535 2.35093069
 2.36346006 2.37296033]",LR,2.6614864,3.194999
22109,1.0940495,2.47138,2053,"[2.43648601 2.43698072 2.4344058  2.42966986 2.43189073 2.428967
 2.42760038 2.42699361]",LR,1.0778481,1.0888753
22111,2.7871153,1.2601415,219,"[1.23168373 1.23190033 1.22998011 1.22991848 1.2274487  1.2279402
 1.23059309 1.23170578]",LR,2.4449399,2.5979784
22113,2.563814,1.7680054,788,"[1.68762648 1.69360018 1.69910455 1.7041682  1.71502435 1.71695304
 1.72667253 1.73975992]",LR,1.8204808,2.974505
22115,1.4568101,1.5779678,585,"[1.56545782 1.55559301 1.57345712 1.55130148 1.55817091 1.54701173
 1.54221654 1.53263044]",SV,3.3086069,1.3211886
22117,1.0126604,1.3996316,494,"[1.37745023 1.38427293 1.38782132 1.39331448 1.3953377  1.40659153
 1.40813875 1.41742754]",tf_dense,1.5234817,1.6650734
22119,2.33193,1.7208095,517,"[1.66282237 1.67060184 1.67271614 1.67982566 1.6895349  1.69283998
 1.69884253 1.71206117]",LR,1.0362061,1.4069302
22121,1.0642952,2.4075367,483,"[2.43113232 2.43068337 2.43156552 2.42933583 2.43271399 2.4313972
 2.42565656 2.4276154 ]",LR,0.7883921,1.1767408
22123,9.912618,0.6380716,54,"[0.57386458 0.57011878 0.58049661 0.57713735 0.57663649 0.58172357
 0.57750607 0.58181292]",tf_dense,18.966896,15.194708
22125,5.557091,2.0131631,260,"[1.85229754 1.85173392 1.8461113  1.83981502 1.84656453 1.83791268
 1.84220433 1.84306884]",SV,4.502387,3.6898236
