Country,MAPE,Density,Active,forecast
19061,5.1671834,4.3237767,3244,"tf.Tensor(
[4.1987286 4.1612763 4.1328897 4.0842295 4.0553317 4.0074315 4.0018897
 3.9991875], shape=(8,), dtype=float32)"
19063,4.1212387,1.8926592,140,"tf.Tensor(
[1.8227637 1.8103788 1.7934326 1.7879767 1.7743053 1.7780775 1.7762953
 1.7733936], shape=(8,), dtype=float32)"
19065,22.806852,1.7300589,267,"tf.Tensor(
[1.7539825 1.7296417 1.7413458 1.7809247 1.7485504 1.7766263 1.8778979
 2.3380146], shape=(8,), dtype=float32)"
19067,3.2152932,2.1935589,267,"tf.Tensor(
[2.0831811 2.0865126 2.1034956 2.085834  2.096379  2.078307  2.0854733
 2.092148 ], shape=(8,), dtype=float32)"
19069,2.9007313,2.3471756,182,"tf.Tensor(
[2.4242294 2.4289966 2.437596  2.4423962 2.4349146 2.4411275 2.4408293
 2.4389088], shape=(8,), dtype=float32)"
19071,18.952587,2.3230088,126,"tf.Tensor(
[1.5851384 1.6004022 1.622154  1.6371562 1.7003295 1.7871749 1.82368
 1.8483156], shape=(8,), dtype=float32)"
19073,1.7558092,2.0317004,141,"tf.Tensor(
[2.03628   2.0237806 2.0125055 2.0021803 1.9972571 1.9913938 1.9939276
 1.979864 ], shape=(8,), dtype=float32)"
19075,4.4895887,2.540489,240,"tf.Tensor(
[2.3773816 2.3822093 2.3914022 2.3887246 2.3990307 2.3916173 2.3989115
 2.3951452], shape=(8,), dtype=float32)"
19077,7.5212774,2.2705314,188,"tf.Tensor(
[2.039965  2.039194  2.0467894 2.047639  2.0545967 2.0471873 2.0583224
 2.0572445], shape=(8,), dtype=float32)"
19079,1.8788043,2.2268434,257,"tf.Tensor(
[2.169503  2.1761858 2.1683743 2.1640902 2.1740372 2.1670208 2.1579742
 2.171563 ], shape=(8,), dtype=float32)"
19081,1.8434495,1.8703836,157,"tf.Tensor(
[1.8742448 1.8964094 1.9045417 1.9134518 1.9076262 1.921591  1.9201679
 1.9196696], shape=(8,), dtype=float32)"
19083,6.744565,2.5673747,342,"tf.Tensor(
[2.4096386 2.4010932 2.3973913 2.3887534 2.3894553 2.3802357 2.383615
 2.3793697], shape=(8,), dtype=float32)"
19085,1.9079086,2.2645679,246,"tf.Tensor(
[2.3258853 2.3032272 2.3055036 2.2647598 2.2706068 2.2235835 2.2303467
 2.2041485], shape=(8,), dtype=float32)"
19087,8.662072,1.938507,302,"tf.Tensor(
[1.7712811 1.7719152 1.7728165 1.7675425 1.7752508 1.7660433 1.7734269
 1.7743957], shape=(8,), dtype=float32)"
19089,2.39692,2.200666,152,"tf.Tensor(
[2.3423543 2.2570665 2.1958876 2.1781225 2.163173  2.1582887 2.1651647
 2.1494696], shape=(8,), dtype=float32)"
19091,0.6890294,3.053225,222,"tf.Tensor(
[3.0254927 3.0329742 3.031397  3.035523  3.0390265 3.0438795 3.0393891
 3.053345 ], shape=(8,), dtype=float32)"
19093,4.729899,2.0937381,109,"tf.Tensor(
[2.2038722 2.2080233 2.2137027 2.2319007 2.2338314 2.2551348 2.2480466
 2.2669318], shape=(8,), dtype=float32)"
19095,1.6724855,3.0032923,374,"tf.Tensor(
[2.9853132 2.9838967 2.968818  2.965333  2.9622128 2.9593897 2.9566796
 2.9582486], shape=(8,), dtype=float32)"
19097,2.408953,2.8410223,428,"tf.Tensor(
[2.8351054 2.836634  2.8423114 2.8360393 2.8493974 2.8364549 2.8481123
 2.8459945], shape=(8,), dtype=float32)"
19099,4.1139684,3.3027713,951,"tf.Tensor(
[3.7616074 3.7246287 3.6692948 3.5837235 3.5409658 3.485953  3.4157898
 3.3549705], shape=(8,), dtype=float32)"
19101,5.110999,47.399479,6908,"tf.Tensor(
[42.832157 42.815903 43.313293 43.99514  44.404396 45.32379  46.083782
 46.952694], shape=(8,), dtype=float32)"
19103,2.4560192,5.3210783,6426,"tf.Tensor(
[5.1947465 5.1918535 5.180244  5.1427755 5.149763  5.0947948 5.102602
 5.0757837], shape=(8,), dtype=float32)"
19105,1.1152236,2.3537407,381,"tf.Tensor(
[2.4376419 2.4222128 2.409489  2.391831  2.381791  2.3600774 2.350793
 2.3433988], shape=(8,), dtype=float32)"
19107,2.5242414,1.6573176,130,"tf.Tensor(
[1.6638156 1.6779072 1.6679316 1.694516  1.690563  1.710414  1.7118635
 1.7245632], shape=(8,), dtype=float32)"
19109,0.8650438,1.6553736,193,"tf.Tensor(
[1.6252828 1.6264385 1.6316979 1.6365178 1.6310085 1.6492846 1.6471303
 1.6432649], shape=(8,), dtype=float32)"
19111,2.567294,1.5898072,423,"tf.Tensor(
[1.5327226 1.5322962 1.5327425 1.5202674 1.5248436 1.5155159 1.5153427
 1.5119975], shape=(8,), dtype=float32)"
19113,3.8450704,7.5806851,13123,"tf.Tensor(
[7.427604  7.381601  7.342416  7.2348456 7.1971235 7.108452  7.075603
 7.031225 ], shape=(8,), dtype=float32)"
19115,1.8765291,1.5550655,134,"tf.Tensor(
[1.4617332 1.481359  1.4888381 1.4925268 1.5090845 1.5200118 1.5238351
 1.5321882], shape=(8,), dtype=float32)"
19117,2.2901945,1.6656572,110,"tf.Tensor(
[1.5604783 1.5621344 1.5590729 1.5675155 1.5702658 1.5782586 1.5793157
 1.5797673], shape=(8,), dtype=float32)"
19119,3.119537,3.5419126,300,"tf.Tensor(
[3.258402  3.2745252 3.2880132 3.3010256 3.31527   3.3473086 3.3595421
 3.3741722], shape=(8,), dtype=float32)"
19121,4.372555,3.9296284,478,"tf.Tensor(
[3.6944458 3.6897178 3.7027256 3.7200894 3.723243  3.7283235 3.7903328
 3.9478135], shape=(8,), dtype=float32)"
19123,2.3636985,1.9438572,331,"tf.Tensor(
[1.8200145 1.8348032 1.8582367 1.8721777 1.8961644 1.8948145 1.9072182
 1.9211665], shape=(8,), dtype=float32)"
19125,0.8486375,2.6417019,673,"tf.Tensor(
[2.644528  2.6313064 2.651781  2.6314955 2.6078513 2.6130025 2.6039846
 2.5856302], shape=(8,), dtype=float32)"
19127,1.735184,2.3104305,688,"tf.Tensor(
[2.2682266 2.2717428 2.2719    2.2715964 2.2749567 2.2701674 2.2773614
 2.2761178], shape=(8,), dtype=float32)"
19129,1.587226,2.7085683,312,"tf.Tensor(
[2.6533167 2.6427832 2.643877  2.6319191 2.626966  2.6255667 2.6149023
 2.6224368], shape=(8,), dtype=float32)"
19131,2.3905952,1.6930301,137,"tf.Tensor(
[1.6057156 1.6108878 1.5973155 1.5959167 1.5916469 1.572249  1.5704812
 1.5636668], shape=(8,), dtype=float32)"
19133,3.0552313,1.4271152,98,"tf.Tensor(
[1.4764072 1.4893473 1.4959894 1.4949485 1.489476  1.497614  1.4913993
 1.4933957], shape=(8,), dtype=float32)"
19135,7.7106056,1.1428572,68,"tf.Tensor(
[1.0660834 1.0554872 1.0474069 1.0283008 1.0249592 1.0255256 1.0261521
 1.0230304], shape=(8,), dtype=float32)"
19137,3.074988,2.4174681,186,"tf.Tensor(
[2.2171721 2.236105  2.247903  2.2529302 2.262573  2.2701597 2.2776453
 2.2895172], shape=(8,), dtype=float32)"
19139,2.6917121,3.788233,1215,"tf.Tensor(
[3.6438074 3.6561623 3.667371  3.6735837 3.6882806 3.6897027 3.7194407
 3.7560258], shape=(8,), dtype=float32)"
19141,2.511891,2.2955797,242,"tf.Tensor(
[2.269002  2.2476852 2.2327237 2.2178462 2.2077837 2.2063568 2.2005973
 2.1996846], shape=(8,), dtype=float32)"
19143,50.78641,1.5641973,72,"tf.Tensor(
[1.8152827 1.863915  1.8185676 1.7367492 1.6470106 1.5850971 1.514547
 1.4506998], shape=(8,), dtype=float32)"
19145,8.096963,1.649653,202,"tf.Tensor(
[1.4404426 1.4339772 1.4287053 1.4572445 1.4820231 1.5250078 1.54781
 1.5751473], shape=(8,), dtype=float32)"
19147,2.6362286,1.7607683,121,"tf.Tensor(
[1.7820128 1.7605249 1.7484388 1.7267263 1.7145278 1.7114189 1.7004286
 1.7039356], shape=(8,), dtype=float32)"
19149,1.182235,3.0705702,580,"tf.Tensor(
[2.9770436 2.9801078 2.9854    2.980363  2.9832006 2.9877157 2.988016
 2.9977665], shape=(8,), dtype=float32)"
19151,4.8484697,3.0775075,162,"tf.Tensor(
[3.240308  3.3037581 3.2723756 3.247291  3.250236  3.2041173 3.1421835
 3.171983 ], shape=(8,), dtype=float32)"
19153,4.4971466,5.9080143,21547,"tf.Tensor(
[5.5029893 5.5031915 5.5052776 5.4894876 5.5014725 5.4867473 5.498306
 5.4969907], shape=(8,), dtype=float32)"
19155,3.7265286,2.7495391,1969,"tf.Tensor(
[2.7105112 2.7025607 2.6909976 2.6531417 2.6557288 2.6420043 2.6406794
 2.6332843], shape=(8,), dtype=float32)"
19157,1.2097627,2.7426872,406,"tf.Tensor(
[2.823272  2.7986884 2.794731  2.7565181 2.7545617 2.733698  2.7408814
 2.716746 ], shape=(8,), dtype=float32)"
19159,1.4076328,0.8866201,33,"tf.Tensor(
[0.91266143 0.9103422  0.90942127 0.9105297  0.90527606 0.9067125
 0.9052853  0.9030763 ], shape=(8,), dtype=float32)"
19161,3.8668149,2.1862991,165,"tf.Tensor(
[2.345909  2.3527288 2.3636665 2.3624654 2.3773348 2.3844893 2.387224
 2.380636 ], shape=(8,), dtype=float32)"
19163,3.9749935,5.0411439,6647,"tf.Tensor(
[4.8445063 4.8191943 4.7813377 4.7576604 4.737231  4.704513  4.7128277
 4.7052855], shape=(8,), dtype=float32)"
19165,3.7677991,2.8190899,254,"tf.Tensor(
[3.0239477 3.0010276 2.953192  2.8930311 2.8288424 2.7944427 2.788248
 2.7649822], shape=(8,), dtype=float32)"
19167,3.8723567,3.6687508,933,"tf.Tensor(
[3.4706404 3.4680192 3.4685397 3.4661076 3.4803278 3.4721067 3.4871793
 3.5021946], shape=(8,), dtype=float32)"
19169,4.4445624,4.7938886,3897,"tf.Tensor(
[4.421207  4.410384  4.393367  4.3716574 4.381299  4.3332553 4.3577847
 4.357077 ], shape=(8,), dtype=float32)"
19171,9.006055,1.7408274,223,"tf.Tensor(
[1.5844107 1.5711675 1.5622122 1.5535984 1.5528047 1.5386355 1.5448296
 1.5445749], shape=(8,), dtype=float32)"
19173,10.882068,2.4312897,115,"tf.Tensor(
[1.9594846 1.9778003 1.9802581 2.0016205 2.0150716 2.036327  2.039165
 2.053031 ], shape=(8,), dtype=float32)"
19175,25.676811,1.8545684,177,"tf.Tensor(
[1.746042  1.7838148 2.3567507 2.3867865 2.3724296 2.3725035 2.3711271
 2.3628218], shape=(8,), dtype=float32)"
19177,3.3852127,2.0852387,114,"tf.Tensor(
[2.1461356 2.1446161 2.1614482 2.1591737 2.1681526 2.1837044 2.1968906
 2.1795683], shape=(8,), dtype=float32)"
19179,3.4379861,1.356432,368,"tf.Tensor(
[1.4062189 1.4100032 1.4052012 1.4045993 1.4044479 1.4048163 1.394326
 1.3971602], shape=(8,), dtype=float32)"
19181,2.9916472,4.7269979,1812,"tf.Tensor(
[4.656475  4.721258  4.787198  4.872641  4.8960443 4.9154387 4.914134
 4.9320154], shape=(8,), dtype=float32)"
19183,2.4188256,3.884546,646,"tf.Tensor(
[3.5468242 3.5885246 3.6124597 3.632784  3.6423278 3.6640613 3.6970763
 3.7157884], shape=(8,), dtype=float32)"
19185,25.938543,1.8796992,90,"tf.Tensor(
[2.4478536 2.4299166 2.4174907 2.399992  2.3882232 2.3653705 2.301534
 2.267454 ], shape=(8,), dtype=float32)"
19187,17.877748,2.7654598,792,"tf.Tensor(
[2.0701716 2.0583615 2.0733657 2.0507102 2.0783658 2.0571136 2.0827744
 2.0941293], shape=(8,), dtype=float32)"
19189,5.365292,4.8822165,400,"tf.Tensor(
[4.4479713 4.460048  4.4827666 4.5137234 4.520442  4.546641  4.5597906
 4.5700836], shape=(8,), dtype=float32)"
19191,4.250017,4.986268,817,"tf.Tensor(
[4.767111  4.79492   4.7447543 4.7416744 4.7849    4.7849913 4.795839
 4.809137 ], shape=(8,), dtype=float32)"
19193,1.6124133,2.7160168,2062,"tf.Tensor(
[2.6926322 2.690723  2.6849763 2.6717358 2.6704197 2.6455164 2.6436317
 2.6376448], shape=(8,), dtype=float32)"
19195,6.900361,2.7956624,165,"tf.Tensor(
[2.5394228 2.5596225 2.5436783 2.604552  2.5887773 2.6522243 2.653134
 2.7098877], shape=(8,), dtype=float32)"
19197,5.9499884,1.5638032,150,"tf.Tensor(
[1.4138285 1.4188695 1.4276307 1.4342624 1.4419979 1.442207  1.4431953
 1.4428338], shape=(8,), dtype=float32)"
20001,3.686077,1.195753,116,"tf.Tensor(
[1.1243758 1.1263311 1.1269463 1.1178104 1.1178106 1.1144718 1.110367
 1.1113223], shape=(8,), dtype=float32)"
20003,2.0964777,1.7609848,103,"tf.Tensor(
[1.6862699 1.6880531 1.6987989 1.698643  1.6986772 1.7010286 1.70141
 1.698699 ], shape=(8,), dtype=float32)"
20005,3.9143243,1.7217797,214,"tf.Tensor(
[1.5971756 1.6011153 1.6074715 1.6047481 1.62192   1.6174922 1.6331692
 1.6417131], shape=(8,), dtype=float32)"
20007,5.8304353,2.4881516,84,"tf.Tensor(
[2.2876399 2.2801468 2.2703116 2.2613106 2.278984  2.2675197 2.2674897
 2.2822778], shape=(8,), dtype=float32)"
20009,5.0680437,1.9260594,385,"tf.Tensor(
[1.8280325 1.8230842 1.8197653 1.8285336 1.8248365 1.8490655 1.8405324
 1.8656547], shape=(8,), dtype=float32)"
20011,2.5972736,4.8764749,529,"tf.Tensor(
[5.0316267 5.0102777 5.011903  5.0074825 4.9996343 4.999008  4.9878464
 4.9597487], shape=(8,), dtype=float32)"
20013,3.8713973,2.0906413,149,"tf.Tensor(
[1.9404529 1.9661366 1.9569542 1.9478384 1.9637915 1.9442312 1.9477292
 1.9443641], shape=(8,), dtype=float32)"
20015,1.3363836,4.115499,2051,"tf.Tensor(
[4.0012474 4.0021834 4.0095983 3.9969487 4.008062  4.011608  4.010671
 4.028324 ], shape=(8,), dtype=float32)"
20017,1.7232676,3.8687561,79,"tf.Tensor(
[4.018288  4.024088  4.0373745 3.982766  3.9981232 3.9593368 3.967078
 3.9457152], shape=(8,), dtype=float32)"
20019,17.244497,4.1185527,107,"tf.Tensor(
[3.6048276 3.5931132 3.5582318 3.4637902 3.6328437 4.95384   5.051551
 5.108536 ], shape=(8,), dtype=float32)"
20021,9.633409,1.7558802,268,"tf.Tensor(
[1.5061599 1.5090128 1.5076696 1.4914874 1.50639   1.4915011 1.5045981
 1.503726 ], shape=(8,), dtype=float32)"
20023,11.693959,2.6884301,56,"tf.Tensor(
[2.3353293 2.333074  2.3377018 2.3392348 2.3359492 2.3307528 2.3350403
 2.3432992], shape=(8,), dtype=float32)"
20025,4.0708013,2.0819778,32,"tf.Tensor(
[2.026728  2.0496695 2.0452378 2.0497866 2.0291653 2.0291543 2.0012772
 1.9815183], shape=(8,), dtype=float32)"
20027,2.7173936,2.0530229,127,"tf.Tensor(
[1.9324946 1.9334594 1.9412817 1.9483303 1.9532139 1.9601024 1.9656261
 1.9792511], shape=(8,), dtype=float32)"
20029,0.9522006,1.686819,113,"tf.Tensor(
[1.6922486 1.7004924 1.6999246 1.703331  1.7050121 1.708082  1.7076496
 1.712253 ], shape=(8,), dtype=float32)"
20031,7.1642027,2.3295279,151,"tf.Tensor(
[2.122868  2.133008  2.128893  2.1302512 2.1354022 2.1330802 2.1320987
 2.137298 ], shape=(8,), dtype=float32)"
20033,14.877072,1.3437058,19,"tf.Tensor(
[1.5609802 1.5440961 1.5374129 1.5337201 1.5343717 1.5259634 1.5172585
 1.4951042], shape=(8,), dtype=float32)"
20035,3.9575226,2.0113442,539,"tf.Tensor(
[2.04726   2.0652823 2.091264  2.0975368 2.1031363 2.109013  2.1127696
 2.116032 ], shape=(8,), dtype=float32)"
20037,3.2663903,2.686528,817,"tf.Tensor(
[2.5553977 2.556681  2.5609357 2.559829  2.5700657 2.561531  2.5846832
 2.6002607], shape=(8,), dtype=float32)"
20039,8.659525,1.010101,23,"tf.Tensor(
[0.86906713 0.87210643 0.8719103  0.8678539  0.87394714 0.8692154
 0.8705694  0.8716277 ], shape=(8,), dtype=float32)"
20041,3.093095,1.9133726,273,"tf.Tensor(
[1.8087234 1.8111007 1.8132293 1.8114507 1.8176565 1.816911  1.815179
 1.8161492], shape=(8,), dtype=float32)"
20043,8.149053,1.5774922,97,"tf.Tensor(
[1.6631194 1.6630422 1.6674566 1.6694833 1.6599326 1.6674047 1.6632025
 1.6538688], shape=(8,), dtype=float32)"
20045,3.9591665,5.4631252,5418,"tf.Tensor(
[5.265055  5.257404  5.2322083 5.197981  5.217839  5.173492  5.1756597
 5.1651816], shape=(8,), dtype=float32)"
20047,13.0952015,1.4658726,32,"tf.Tensor(
[1.2691725 1.2754585 1.2759099 1.284825  1.2979307 1.3075458 1.3452036
 1.3689253], shape=(8,), dtype=float32)"
20049,1.8822446,3.5330262,69,"tf.Tensor(
[3.4023747 3.3914604 3.3829143 3.3766115 3.379364  3.3750288 3.3730283
 3.399754 ], shape=(8,), dtype=float32)"
20051,6.290078,3.5202837,794,"tf.Tensor(
[3.2772794 3.2735312 3.2638185 3.239139  3.264523  3.237095  3.2451055
 3.2565522], shape=(8,), dtype=float32)"
20053,5.1894784,1.2509929,63,"tf.Tensor(
[1.1832675 1.1789751 1.1783674 1.1831553 1.1708201 1.1697202 1.1753184
 1.1682376], shape=(8,), dtype=float32)"
20055,3.961154,1.7688308,449,"tf.Tensor(
[1.6738468 1.6660748 1.6580783 1.6484157 1.6408774 1.6433636 1.6404574
 1.6385207], shape=(8,), dtype=float32)"
20057,3.3862185,1.4817016,349,"tf.Tensor(
[1.3976123 1.3988993 1.395451  1.3984232 1.4022245 1.3993512 1.4072546
 1.4144866], shape=(8,), dtype=float32)"
20059,3.3945851,2.9568515,577,"tf.Tensor(
[2.819178  2.8198757 2.8198364 2.8132374 2.8272858 2.812804  2.8297222
 2.8258188], shape=(8,), dtype=float32)"
20061,1.4602826,2.2168989,509,"tf.Tensor(
[2.1690712 2.1661863 2.167998  2.1597154 2.155499  2.15229   2.1485548
 2.1455564], shape=(8,), dtype=float32)"
20063,5.254541,2.0167241,41,"tf.Tensor(
[1.9928343 1.9562913 1.9310975 1.9061385 1.8870407 1.868663  1.8595022
 1.8442193], shape=(8,), dtype=float32)"
20065,17.865095,5.2820511,103,"tf.Tensor(
[2.2201982 2.1992662 2.1915753 2.1402354 2.1912868 2.1672409 2.19353
 2.2081409], shape=(8,), dtype=float32)"
20067,1.8244184,1.027262,52,"tf.Tensor(
[1.1023775 1.0786976 1.0765544 1.069174  1.0681641 1.0576758 1.0610387
 1.0559003], shape=(8,), dtype=float32)"
20069,4.091048,1.8996248,81,"tf.Tensor(
[1.8067285 1.8007942 1.8170283 1.7947388 1.8036633 1.7873579 1.7935759
 1.7896415], shape=(8,), dtype=float32)"
20071,7.380022,1.3095238,11,"tf.Tensor(
[1.1973708 1.1889833 1.1871499 1.1917174 1.1874127 1.2102629 1.2369299
 1.3158292], shape=(8,), dtype=float32)"
20073,2.3709607,1.8843955,89,"tf.Tensor(
[1.8189679 1.8315086 1.8392006 1.8530118 1.8565404 1.861524  1.8576455
 1.8796854], shape=(8,), dtype=float32)"
20075,2.530532,1.8232044,33,"tf.Tensor(
[1.9199138 1.8898507 1.8737981 1.8559216 1.8559742 1.8423591 1.829969
 1.8174652], shape=(8,), dtype=float32)"
20077,24.543594,4.9069376,203,"tf.Tensor(
[3.5249522 3.5392053 3.560623  3.556265  3.6519198 3.6433659 3.7219768
 3.8001268], shape=(8,), dtype=float32)"
20079,2.1340358,3.3138402,867,"tf.Tensor(
[3.2510767 3.2732692 3.2610488 3.224719  3.262774  3.2147033 3.238166
 3.2250593], shape=(8,), dtype=float32)"
20081,6.1957345,1.4325646,41,"tf.Tensor(
[1.2984897 1.2944771 1.3040826 1.3171698 1.3273631 1.3275555 1.3371534
 1.3459915], shape=(8,), dtype=float32)"
20083,5.9734426,1.4256619,21,"tf.Tensor(
[1.2473232 1.225505  1.2304251 1.2255733 1.2205687 1.2102206 1.2183548
 1.21181  ], shape=(8,), dtype=float32)"
20085,5.064828,2.2843916,227,"tf.Tensor(
[2.1348712 2.1501596 2.165244  2.169376  2.1788938 2.1762419 2.18716
 2.1873085], shape=(8,), dtype=float32)"
20087,4.075013,2.281265,334,"tf.Tensor(
[2.3870685 2.438714  2.4311366 2.4769936 2.485483  2.5140228 2.52554
 2.5442455], shape=(8,), dtype=float32)"
20089,8.607909,1.4756944,34,"tf.Tensor(
[1.6487943 1.6631904 1.6792039 1.680199  1.7326584 1.7468641 1.7417364
 1.7477086], shape=(8,), dtype=float32)"
20091,1.033471,14.035515,63470,"tf.Tensor(
[13.536511 13.588135 13.624962 13.637431 13.688438 13.721718 13.749782
 13.790275], shape=(8,), dtype=float32)"
20093,14.187246,2.1524992,59,"tf.Tensor(
[1.019444  1.0159389 1.0228505 1.0087116 1.0199887 1.0098974 1.0164753
 1.0152192], shape=(8,), dtype=float32)"
20095,7.4225383,2.2613065,126,"tf.Tensor(
[2.0614388 2.0631802 2.071494  2.08547   2.0846486 2.090806  2.0979514
 2.1048687], shape=(8,), dtype=float32)"
20097,3.506628,2.4364407,46,"tf.Tensor(
[2.465886  2.4716678 2.462442  2.4736047 2.4590578 2.4691713 2.437888
 2.4382725], shape=(8,), dtype=float32)"
20099,1.8179193,2.0517218,311,"tf.Tensor(
[1.9929279 1.9890808 1.9881153 1.977371  1.9738259 1.9721758 1.9719192
 1.9685322], shape=(8,), dtype=float32)"
20101,3.1755555,2.2241232,26,"tf.Tensor(
[2.1096625 2.103614  2.0884492 2.087483  2.086162  2.079416  2.0829494
 2.0880322], shape=(8,), dtype=float32)"
20103,4.130923,2.6135485,1625,"tf.Tensor(
[2.4484096 2.463908  2.461686  2.4574318 2.4700089 2.4666958 2.4730225
 2.4768994], shape=(8,), dtype=float32)"
20105,8.234785,1.4782609,34,"tf.Tensor(
[1.2766566 1.2750434 1.2789807 1.2785927 1.2732079 1.2713591 1.2723844
 1.2696775], shape=(8,), dtype=float32)"
20107,8.106285,2.8598032,215,"tf.Tensor(
[2.674553  2.644009  2.6458147 2.6278625 2.6211298 2.6156628 2.6300223
 2.6095011], shape=(8,), dtype=float32)"
20109,10.9033985,1.6136687,34,"tf.Tensor(
[1.2601898 1.2572521 1.2508689 1.2428573 1.236959  1.2306031 1.2376941
 1.2303666], shape=(8,), dtype=float32)"
20111,3.4041188,2.7262518,704,"tf.Tensor(
[2.634127  2.6307585 2.6242912 2.6109786 2.624529  2.6065261 2.6129146
 2.6144226], shape=(8,), dtype=float32)"
20113,4.1181827,4.4970574,1001,"tf.Tensor(
[4.149872  4.1567793 4.159811  4.143411  4.166041  4.1396775 4.152721
 4.1584015], shape=(8,), dtype=float32)"
20115,1.9851923,2.5237942,236,"tf.Tensor(
[2.507254  2.5189595 2.539118  2.5704844 2.5802672 2.6143353 2.5994503
 2.6286252], shape=(8,), dtype=float32)"
20117,0.5292964,3.2336626,239,"tf.Tensor(
[3.2552202 3.253517  3.253437  3.254935  3.2424166 3.2475471 3.2377958
 3.2302716], shape=(8,), dtype=float32)"
20119,2.1202059,2.0840118,64,"tf.Tensor(
[1.9887018 1.9835685 1.9857223 1.9832588 1.9804393 1.9950515 2.0041816
 2.015707 ], shape=(8,), dtype=float32)"
20121,1.617261,3.5305643,901,"tf.Tensor(
[3.4595642 3.4499629 3.4355755 3.4344654 3.422764  3.4442177 3.425367
 3.435651 ], shape=(8,), dtype=float32)"
20123,1.7194715,3.7872341,178,"tf.Tensor(
[3.6722903 3.6685467 3.6873586 3.7017605 3.710998  3.7252524 3.7750492
 3.806386 ], shape=(8,), dtype=float32)"
20125,13.857168,2.3163819,568,"tf.Tensor(
[2.253186  2.2937877 2.313218  2.3386056 2.3836303 2.404683  2.8100235
 2.8174615], shape=(8,), dtype=float32)"
20127,3.6288183,3.4121928,150,"tf.Tensor(
[3.4239697 3.4677439 3.501875  3.5220702 3.5246592 3.546516  3.543826
 3.543354 ], shape=(8,), dtype=float32)"
20129,2.5944479,2.6812315,54,"tf.Tensor(
[2.5986    2.5992446 2.5963461 2.5877128 2.5874999 2.5961604 2.5854614
 2.595261 ], shape=(8,), dtype=float32)"
20131,8.609369,2.5993266,193,"tf.Tensor(
[2.3054647 2.2953284 2.2925458 2.2782001 2.2998276 2.2775955 2.2874548
 2.297124 ], shape=(8,), dtype=float32)"
20133,11.489836,2.5341616,306,"tf.Tensor(
[2.1812935 2.1897013 2.1828017 2.1725717 2.1904566 2.1729293 2.1816459
 2.1932693], shape=(8,), dtype=float32)"
20135,6.13368,0.72202164,16,"tf.Tensor(
[0.6787338  0.6557589  0.66147876 0.6574288  0.65837187 0.6548779
 0.6574134  0.6636109 ], shape=(8,), dtype=float32)"
20137,3.2049172,1.663249,73,"tf.Tensor(
[1.5774856 1.5740277 1.5723023 1.5624883 1.5709169 1.565705  1.5728564
 1.5727034], shape=(8,), dtype=float32)"
20139,1.7677374,2.3013067,280,"tf.Tensor(
[2.320417  2.3278992 2.3291597 2.339909  2.34839   2.3592923 2.3816187
 2.3869267], shape=(8,), dtype=float32)"
20141,23.29144,2.3904383,66,"tf.Tensor(
[1.5644805 1.5777061 1.6147681 1.6190696 1.6496661 1.6445017 1.6475966
 1.6574377], shape=(8,), dtype=float32)"
