Country,MAPE,Density,Active,forecast,category,new_MAPE,new_predict,new_category
21141,1.6988828,1.6881107,349,"[1.69943762 1.69399285 1.69493568 1.69236517 1.69397748 1.68841898
 1.68487477 1.67765355]",2,0.5806359648704529,"[1.6639256, 1.6639256, 1.6639256, 1.6639256, 1.6639256, 1.6639256, 1.6639256, 1.6639256]",Same value
21143,3.2286232,1.6619718,118,"[1.64434242 1.62457871 1.62771988 1.61819732 1.61867166 1.60525739
 1.60749841 1.59021223]",2,3.2518341541290283,"[1.6197183, 1.6197183, 1.6197183, 1.6197183, 1.6197183, 1.6197183, 1.6197183, 1.6197183]",Same value
21145,4.2022643,5.0771976,2588,"[4.78794336 4.79773474 4.80975962 4.8183198  4.80899811 4.81880283
 4.8105855  4.80473518]",2,5.661258697509766,"[4.7338786, 4.7338786, 4.7338786, 4.7338786, 4.7338786, 4.7338786, 4.7338786, 4.7338786]",Same value
21147,17.99674,0.53105175,72,"[0.57695371 0.5927285  0.63492775 0.63585186 0.63602507 0.63487554
 0.6348238  0.63757366]",2,18.063180923461914,"[0.64168757, 0.64168757, 0.64168757, 0.64168757, 0.64168757, 0.64168757, 0.64168757, 0.64168757]",Same value
21149,7.7205806,1.4672365,103,"[1.36026013 1.39254236 1.39994478 1.4093349  1.40892816 1.41939402
 1.44170225 1.45230985]",2,6.833425998687744,"[1.4245014, 1.4245014, 1.4245014, 1.4245014, 1.4245014, 1.4245014, 1.4245014, 1.4245014]",Same value
21151,1.1108187,3.3152575,2421,"[3.28647661 3.28377652 3.27635336 3.27010369 3.27526045 3.26617432
 3.26318598 3.26888108]",1,1.1108187,"1066    [3.28647661 3.28377652 3.27635336 3.27010369 3...
Name: forecast, dtype: object",tf_dense
21153,3.079579,0.42127436,40,"[0.42122045 0.42044738 0.4252497  0.42827603 0.43149471 0.43167874
 0.4323369  0.43020412]",2,2.204669713973999,"[0.43180621, 0.43180621, 0.43180621, 0.43180621, 0.43180621, 0.43180621, 0.43180621, 0.43180621]",Same value
21155,3.0413377,1.4099932,206,"[1.37285256 1.35948229 1.35927796 1.34038961 1.3382839  1.33139265
 1.33111107 1.33089328]",2,3.064876079559326,"[1.3415469, 1.3415469, 1.3415469, 1.3415469, 1.3415469, 1.3415469, 1.3415469, 1.3415469]",Same value
21157,3.0817285,2.9669535,738,"[2.84935594 2.85185385 2.85541844 2.85082531 2.86626458 2.85979724
 2.86209893 2.86703348]",2,3.3332314491271973,"[2.8503659, 2.8503659, 2.8503659, 2.8503659, 2.8503659, 2.8503659, 2.8503659, 2.8503659]",Same value
21159,4.407777,0.75237161,69,"[0.70657307 0.70646787 0.7069152  0.7103563  0.70925796 0.71251827
 0.71256113 0.71412766]",2,1.8529869318008423,"[0.71965981 0.72250511 0.72535041 0.7281957  0.731041   0.7338863
 0.7367316  0.7395769 ]",LR
21161,1.7850307,1.705403,226,"[1.7963866  1.77286184 1.75442243 1.74147367 1.73373437 1.72977984
 1.72091103 1.71245849]",2,2.1989734172821045,"[1.7582252, 1.7582252, 1.7582252, 1.7582252, 1.7582252, 1.7582252, 1.7582252, 1.7582252]",Same value
21163,11.204555,3.0941887,681,"[2.45284986 2.66672277 2.72280574 2.78652453 2.86807203 2.9011054
 2.95835209 2.98640084]",2,5.229419708251953,"[3.0214913  3.09799535 3.1744994  3.25100345 3.3275075  3.40401155
 3.4805156  3.55701965]",LR
21165,7.823424,1.1764706,60,"[1.67330539 1.66633904 1.66377759 1.65199411 1.64382231 1.64059854
 1.63439131 1.62880838]",2,7.775683879852295,"[1.6666666  1.66060335 1.6545401  1.64847686 1.64241361 1.63635036
 1.63028711 1.62422387]",LR
21167,6.36196,3.1458814,532,"[3.21730232 3.25732803 3.27683806 3.28492022 3.29330635 3.31115055
 3.29865098 3.33925676]",2,4.54499626159668,"[3.2286677, 3.2286677, 3.2286677, 3.2286677, 3.2286677, 3.2286677, 3.2286677, 3.2286677]",Same value
21169,4.0580254,0.94903797,73,"[0.90405124 0.90284216 0.90327829 0.885535   0.89172435 0.8828783
 0.8866564  0.88774151]",2,2.3099918365478516,"[0.92303693, 0.92303693, 0.92303693, 0.92303693, 0.92303693, 0.92303693, 0.92303693, 0.92303693]",Same value
21171,7.966584,0.96083677,79,"[0.85966718 0.85663378 0.86602515 0.85514635 0.86070132 0.85309964
 0.85649204 0.8586213 ]",2,6.1024041175842285,"[0.87569934, 0.87569934, 0.87569934, 0.87569934, 0.87569934, 0.87569934, 0.87569934, 0.87569934]",Same value
21173,4.400433,2.3637466,507,"[2.12737513 2.13297391 2.13258338 2.12873745 2.13833785 2.1375978
 2.13997149 2.13941741]",2,4.651329040527344,"[2.0933378  2.09922936 2.10512092 2.11101247 2.11690403 2.12279559
 2.12868715 2.13457871]",LR
21175,8.368713,0.54493397,59,"[0.50240183 0.50157464 0.49639371 0.49114779 0.48642725 0.48814094
 0.48588929 0.48921788]",2,9.89527416229248,"[0.4710446  0.4658603  0.460676   0.45549171 0.45030741 0.44512311
 0.43993881 0.43475451]",LR
21177,2.9199834,1.3302865,326,"[1.25988793 1.26212668 1.26423347 1.26791692 1.26959419 1.28608274
 1.28841841 1.29948711]",2,4.26649284362793,"[1.2568351, 1.2568351, 1.2568351, 1.2568351, 1.2568351, 1.2568351, 1.2568351, 1.2568351]",Same value
21179,1.8060725,2.8591812,1002,"[2.76032543 2.76691222 2.77386403 2.78011894 2.78384137 2.80014277
 2.79855204 2.80240989]",2,3.6017720699310303,"[2.7050934  2.70946548 2.71383755 2.71820963 2.72258171 2.72695378
 2.73132586 2.73569794]",LR
21181,7.951599,1.5337423,85,"[1.25444722 1.25429964 1.25768816 1.26176608 1.26845777 1.2697773
 1.27500904 1.28035033]",2,8.579756736755371,"[1.2630819  1.26097414 1.25886638 1.25675862 1.25465086 1.2525431
 1.25043534 1.24832758]",LR
21183,1.6046335,1.1643873,212,"[1.13862991 1.1386838  1.14097142 1.14424264 1.13957226 1.1435982
 1.14777946 1.15029633]",2,2.4698872566223145,"[1.1588949  1.16441111 1.16992733 1.17544354 1.18095976 1.18647597
 1.19199219 1.1975084 ]",LR
21185,5.0012665,6.7419581,3343,"[6.2506938  6.27350855 6.28721523 6.2693305  6.2968936  6.27956057
 6.33622122 6.36188841]",2,3.7573020458221436,"[6.3688617  6.37105211 6.37324252 6.37543293 6.37762334 6.37981374
 6.38200415 6.38419456]",LR
21187,15.047076,0.62848336,53,"[0.73742026 0.72856712 0.72979182 0.7200532  0.71773767 0.70431679
 0.70263475 0.68918562]",2,4.486810207366943,"[0.67591602 0.66817885 0.66044168 0.65270451 0.64496734 0.63723017
 0.629493   0.62175583]",LR
21189,15.959575,0.25203025,9,"[0.33731797 0.33402836 0.31137699 0.31878656 0.3109774  0.30872172
 0.30932963 0.31047416]",2,4.051018238067627,"[0.30803695 0.29884065 0.28964434 0.28044804 0.27125174 0.26205544
 0.25285913 0.24366283]",LR
21191,2.5798163,3.1716251,355,"[3.20451498 3.21302056 3.22197318 3.2287569  3.23424506 3.25101805
 3.25886226 3.26511717]",2,3.920762300491333,"[3.2073617  3.22728211 3.24720253 3.26712294 3.28704336 3.30696377
 3.32688419 3.3468046 ]",LR
21193,3.4223773,0.84365284,171,"[0.87930602 0.88331223 0.88480717 0.89385957 0.89962685 0.90657187
 0.90655309 0.91515326]",2,5.723393440246582,"[0.92259115 0.92844177 0.93429239 0.94014302 0.94599364 0.95184426
 0.95769488 0.96354551]",LR
21195,4.163365,1.1331872,527,"[1.09428489 1.06926799 1.06052339 1.06414115 1.0575937  1.05937254
 1.05644131 1.05885983]",2,8.506146430969238,"[1.0514772  1.03626066 1.02104413 1.00582759 0.99061106 0.97539452
 0.96017799 0.94496145]",LR
21197,3.0944986,1.6774892,155,"[1.62690198 1.62802315 1.62877488 1.6162616  1.60529733 1.60059845
 1.5958662  1.58306396]",2,5.876307964324951,"[1.6017317  1.58920047 1.57666925 1.56413802 1.5516068  1.53907558
 1.52654435 1.51401312]",LR
21199,6.922595,3.2401524,1632,"[3.44047046 3.4608655  3.48166776 3.49923396 3.51891541 3.5399487
 3.53320169 3.54957938]",2,3.5702154636383057,"[3.3394217  3.35477247 3.37012324 3.38547401 3.40082478 3.41617554
 3.43152631 3.44687708]",LR
21201,10.125136,0.61996281,10,"[0.85151082 0.78347057 0.74245691 0.72854167 0.71802491 0.72185838
 0.68958473 0.70419985]",2,10.681818008422852,"[0.74395537, 0.74395537, 0.74395537, 0.74395537, 0.74395537, 0.74395537, 0.74395537, 0.74395537]",Same value
21203,4.8449626,0.72524619,95,"[0.78387821 0.78223133 0.7793082  0.77763271 0.77732605 0.77560085
 0.77262759 0.76914138]",2,2.9916934967041016,"[0.76341707, 0.76341707, 0.76341707, 0.76341707, 0.76341707, 0.76341707, 0.76341707, 0.76341707]",Same value
21205,3.1793725,3.4628079,682,"[3.28095889 3.28356791 3.28706598 3.29271555 3.29561305 3.29938865
 3.30065608 3.30105257]",2,1.7209484577178955,"[3.3460269, 3.3460269, 3.3460269, 3.3460269, 3.3460269, 3.3460269, 3.3460269, 3.3460269]",Same value
21207,2.2011242,2.0514679,283,"[1.99638867 1.99673724 1.99585211 2.00011444 2.00355029 1.9982214
 2.00300312 2.00354052]",2,2.502770185470581,"[1.9934759, 1.9934759, 1.9934759, 1.9934759, 1.9934759, 1.9934759, 1.9934759, 1.9934759]",Same value
21209,4.618182,3.5559161,1490,"[3.34345102 3.33585334 3.32481575 3.30894923 3.31664562 3.27983236
 3.26805687 3.27496934]",2,3.3580877780914307,"[3.3506753, 3.3506753, 3.3506753, 3.3506753, 3.3506753, 3.3506753, 3.3506753, 3.3506753]",Same value
21211,7.913783,4.121294,1529,"[3.60850263 3.60734868 3.60291719 3.6090169  3.60492277 3.60438848
 3.61249423 3.61064649]",2,9.522439002990723,"[3.5444744, 3.5444744, 3.5444744, 3.5444744, 3.5444744, 3.5444744, 3.5444744, 3.5444744]",Same value
21213,2.003144,2.0839343,289,"[2.05543971 2.06892872 2.07080221 2.07729363 2.07053137 2.08660889
 2.08773398 2.0880301 ]",2,1.400654911994934,"[2.0118258, 2.0118258, 2.0118258, 2.0118258, 2.0118258, 2.0118258, 2.0118258, 2.0118258]",Same value
21215,6.553152,9.0709934,1325,"[11.20533371 11.23773289 11.30341244 11.22670078 11.272686   11.24893284
 11.26481533 11.23769379]",2,7.770238876342773,"[11.378106, 11.378106, 11.378106, 11.378106, 11.378106, 11.378106, 11.378106, 11.378106]",Same value
21217,1.3631586,2.0677829,410,"[2.07949328 2.08100176 2.08597589 2.10569739 2.09901834 2.13747764
 2.13147545 2.15151238]",1,1.3631586,"1099    [2.07949328 2.08100176 2.08597589 2.10569739 2...
Name: forecast, dtype: object",tf_dense
21219,4.0968556,1.591336,144,"[1.6271311  1.63531709 1.63230491 1.61908209 1.63688707 1.60659778
 1.58951068 1.61028063]",2,1.8722165822982788,"[1.5471323, 1.5471323, 1.5471323, 1.5471323, 1.5471323, 1.5471323, 1.5471323, 1.5471323]",Same value
21221,3.426083,1.938326,220,"[1.82529724 1.82770324 1.84377015 1.86021006 1.86724639 1.87480497
 1.86994743 1.87732887]",2,1.8810447454452515,"[1.8854625, 1.8854625, 1.8854625, 1.8854625, 1.8854625, 1.8854625, 1.8854625, 1.8854625]",Same value
21223,5.2797155,1.7669961,118,"[1.65522897 1.6377002  1.64196682 1.63214087 1.63278115 1.62764502
 1.63566995 1.63333249]",2,4.7010040283203125,"[1.6471997, 1.6471997, 1.6471997, 1.6471997, 1.6471997, 1.6471997, 1.6471997, 1.6471997]",Same value
21225,4.380001,1.007472,120,"[0.92522013 0.9261145  0.92329156 0.91746092 0.91388786 0.91041934
 0.91647828 0.91269189]",2,4.313997745513916,"[0.90672487, 0.90672487, 0.90672487, 0.90672487, 0.90672487, 0.90672487, 0.90672487, 0.90672487]",Same value
21227,0.22133072,4.2910299,4336,"[4.31969261 4.31881142 4.31637239 4.31369781 4.31231594 4.30229855
 4.30409622 4.29193258]",1,0.22133072,"1104    [4.31969261 4.31881142 4.31637239 4.31369781 4...
Name: forecast, dtype: object",tf_dense
21229,3.2898915,1.5922877,147,"[1.52663314 1.52134478 1.5249908  1.53087056 1.52800357 1.53212917
 1.53108335 1.52838671]",2,2.6433072090148926,"[1.5381283, 1.5381283, 1.5381283, 1.5381283, 1.5381283, 1.5381283, 1.5381283, 1.5381283]",Same value
21231,5.051311,0.92140251,149,"[0.8193112  0.82400125 0.82291162 0.82157385 0.82410073 0.82247442
 0.82373047 0.82306492]",2,4.925766944885254,"[0.82864386 0.82720969 0.82577552 0.82434135 0.82290718 0.82147301
 0.82003884 0.81860467]",LR
21233,8.594471,0.86034411,86,"[0.75379902 0.74226934 0.74935234 0.74282366 0.74459106 0.73951799
 0.7446726  0.74270356]",2,10.869626998901367,"[0.7202881, 0.7202881, 0.7202881, 0.7202881, 0.7202881, 0.7202881, 0.7202881, 0.7202881]",Same value
21235,11.823811,0.42669022,116,"[0.47776499 0.47967109 0.4782964  0.47828043 0.47763741 0.47689354
 0.47535849 0.47271457]",2,9.880926132202148,"[0.46715221, 0.46715221, 0.46715221, 0.46715221, 0.46715221, 0.46715221, 0.46715221, 0.46715221]",Same value
21237,3.5624542,1.7385006,96,"[1.61887157 1.62790656 1.65169752 1.67499495 1.67928851 1.69134498
 1.70172322 1.70517564]",2,6.728555202484131,"[1.6117349, 1.6117349, 1.6117349, 1.6117349, 1.6117349, 1.6117349, 1.6117349, 1.6117349]",Same value
21239,1.8746932,5.2718368,1087,"[5.3698802  5.38020277 5.38324881 5.38788033 5.38443041 5.40662575
 5.39032364 5.39046335]",2,0.7323406934738159,"[5.2524371, 5.2524371, 5.2524371, 5.2524371, 5.2524371, 5.2524371, 5.2524371, 5.2524371]",Same value
22001,8.167046,1.6778016,776,"[1.53428316 1.53337455 1.53244734 1.52984834 1.53661358 1.52723181
 1.53163433 1.53158939]",2,8.19681167602539,"[1.554561   1.54795585 1.5413507  1.53474554 1.52814039 1.52153524
 1.51493009 1.50832494]",LR
22003,3.0432358,0.87939698,175,"[0.81900132 0.81362367 0.80926025 0.80839324 0.80429286 0.8026762
 0.802329   0.80217636]",2,2.325809955596924,"[0.82412058, 0.82412058, 0.82412058, 0.82412058, 0.82412058, 0.82412058, 0.82412058, 0.82412058]",Same value
22005,3.2835915,4.1656651,3812,"[3.80524611 3.81293964 3.81885195 3.82486081 3.83216953 3.84476876
 3.84023428 3.86465907]",2,3.5902042388916016,"[3.7831931  3.79325905 3.80332499 3.81339094 3.82345689 3.83352284
 3.84358878 3.85365473]",LR
22007,9.132498,0.84376079,147,"[0.74448556 0.76386261 0.76790428 0.77586436 0.77508813 0.77636069
 0.7798295  0.7832582 ]",2,3.7204198837280273,"[0.82080126 0.8297429  0.83868455 0.84762619 0.85656783 0.86550948
 0.87445112 0.88339276]",LR
22009,6.2135673,1.5578035,482,"[1.40949368 1.42328095 1.45096672 1.47866094 1.47050691 1.49795353
 1.49862945 1.50867498]",2,2.1953680515289307,"[1.5222521  1.53745884 1.55266558 1.56787231 1.58307905 1.59828579
 1.61349253 1.62869927]",LR
22011,16.564903,2.2311437,628,"[1.2450949  1.2453661  1.25091481 1.25824106 1.26685822 1.27006388
 1.2737844  1.27274144]",2,13.463695526123047,"[1.3145273  1.31172993 1.30893256 1.30613519 1.30333782 1.30054045
 1.29774308 1.2949457 ]",LR
22013,13.490536,1.2067966,125,"[1.01154721 1.01090848 1.02134061 1.03157187 1.03865075 1.04581213
 1.06068158 1.07902277]",2,3.9008636474609375,"[1.1392161  1.14293099 1.14664589 1.15036078 1.15407567 1.15779056
 1.16150546 1.16522035]",LR
22015,0.45443782,3.3026774,3153,"[3.28421092 3.27961898 3.28573442 3.28525209 3.28529358 3.28283453
 3.27688551 3.27491164]",1,0.45443782,"1118    [3.28421092 3.27961898 3.28573442 3.28525209 3...
Name: forecast, dtype: object",tf_dense
22017,10.2972,5.25067,9737,"[4.39044809 4.39253759 4.42730427 4.43931055 4.47074938 4.4853301
 4.53632355 4.57014847]",2,7.618008613586426,"[4.5345469  4.55223275 4.56991859 4.58760444 4.60529029 4.62297613
 4.64066198 4.65834782]",LR
22019,9.882363,10.816903,16459,"[9.09037209 9.14484882 9.16434002 9.13458633 9.21183014 9.23131275
 9.25151157 9.27191257]",2,7.450371742248535,"[9.0838594  9.18776609 9.29167277 9.39557946 9.49948614 9.60339283
 9.70729951 9.8112062 ]",LR
22021,9.067578,2.531976,194,"[2.17759442 2.18853593 2.20501709 2.22152495 2.23877358 2.25726366
 2.27962232 2.31522131]",2,3.521406650543213,"[2.4406161  2.47052561 2.50043513 2.53034464 2.56025416 2.59016367
 2.62007318 2.6499827 ]",LR
22023,14.324361,0.49514028,27,"[0.615417   0.61502743 0.61556005 0.61367816 0.6153037  0.60972124
 0.61146855 0.60897428]",2,13.27811050415039,"[0.60517144, 0.60517144, 0.60517144, 0.60517144, 0.60517144, 0.60517144, 0.60517144, 0.60517144]",Same value
22025,6.2757335,1.7690876,133,"[1.56906188 1.57321727 1.57783079 1.57597542 1.58243299 1.5778048
 1.5786351  1.58086467]",2,0.863685667514801,"[1.6094706  1.6278037  1.64613679 1.66446989 1.68280299 1.70113609
 1.71946918 1.73780228]",LR
22027,2.2915134,0.94245654,123,"[1.00117469 0.99592024 0.98998183 0.97924471 0.97673786 0.97545505
 0.97104585 0.96344924]",2,2.067950963973999,"[0.94245654, 0.94245654, 0.94245654, 0.94245654, 0.94245654, 0.94245654, 0.94245654, 0.94245654]",Same value
22029,4.2909937,1.6059669,239,"[1.47653127 1.47881091 1.48615396 1.49158633 1.49969447 1.50714719
 1.50858009 1.51985371]",2,2.785484790802002,"[1.491735   1.49971624 1.50769749 1.51567873 1.52365997 1.53164122
 1.53962246 1.5476037 ]",LR
22031,2.4990737,1.8008932,375,"[1.70443213 1.69367003 1.72015238 1.74543667 1.75288975 1.77502179
 1.7947886  1.81348109]",2,3.6910240650177,"[1.810498   1.82372562 1.83695324 1.85018086 1.86340848 1.87663611
 1.88986373 1.90309135]",LR
22033,2.77346,6.3957615,21898,"[6.08769989 6.09458876 6.11085844 6.11074638 6.13087988 6.12850904
 6.14217281 6.1577487 ]",2,2.0089359283447266,"[6.145165   6.15181907 6.15847314 6.16512721 6.17178128 6.17843535
 6.18508942 6.1917435 ]",LR
22035,13.4137335,0.64972293,34,"[0.54729158 0.53940588 0.54873633 0.54905534 0.55172706 0.55854219
 0.59209257 0.64034271]",2,10.350303649902344,"[0.68794191 0.69743194 0.70692198 0.71641201 0.72590205 0.73539208
 0.74488212 0.75437215]",LR
22037,1.9193375,1.9142081,303,"[1.82595932 1.82903659 1.83159983 1.82774067 1.83338976 1.82757473
 1.83190036 1.83062971]",2,1.8445004224777222,"[1.8383979, 1.8383979, 1.8383979, 1.8383979, 1.8383979, 1.8383979, 1.8383979, 1.8383979]",Same value
22039,1.9316398,1.1664228,295,"[1.0869565  1.09073174 1.10041726 1.10734499 1.11319435 1.12302494
 1.12453234 1.14022875]",2,2.287890672683716,"[1.0754814  1.08096319 1.08644497 1.09192676 1.09740854 1.10289033
 1.10837211 1.1138539 ]",LR
22041,3.6334825,1.6120437,242,"[1.62943029 1.6329565  1.63582969 1.63079751 1.63110435 1.62846088
 1.62345922 1.62446165]",2,1.6602909564971924,"[1.5920597, 1.5920597, 1.5920597, 1.5920597, 1.5920597, 1.5920597, 1.5920597, 1.5920597]",Same value
22043,27.348873,1.4024218,249,"[0.91774172 0.92443544 0.93725359 0.95870829 0.96666342 0.96902972
 1.0767777  1.33405519]",2,2.775806427001953,"[1.3517319, 1.3517319, 1.3517319, 1.3517319, 1.3517319, 1.3517319, 1.3517319, 1.3517319]",Same value
22045,3.4911432,2.3009558,1206,"[2.18182778 2.19047046 2.19989443 2.20977235 2.2236886  2.23153448
 2.24498844 2.26939034]",2,1.924251914024353,"[2.2189152  2.22921633 2.23951745 2.24981858 2.26011971 2.27042084
 2.28072196 2.29102309]",LR
22047,2.9877973,1.4431796,374,"[1.40160501 1.40405607 1.4091568  1.41439903 1.41555941 1.4252007
 1.42986143 1.43394697]",2,2.99993896484375,"[1.4586147  1.47133653 1.48405837 1.4967802  1.50950203 1.52222387
 1.5349457  1.54766753]",LR
22049,5.0698767,0.98242813,123,"[0.94045562 0.93931216 0.93687516 0.93462408 0.93859869 0.93322814
 0.94125777 0.93719327]",2,3.7778451442718506,"[0.95047921, 0.95047921, 0.95047921, 0.95047921, 0.95047921, 0.95047921, 0.95047921, 0.95047921]",Same value
22051,0.6338351,5.2087297,17649,"[5.1419878  5.15143108 5.15771532 5.16028881 5.17097664 5.16655874
 5.16690731 5.16878176]",1,0.6338351,"1136    [5.1419878  5.15143108 5.15771532 5.16028881 5...
Name: forecast, dtype: object",tf_dense
22053,3.763034,1.5879792,372,"[1.56800842 1.55894685 1.55720878 1.54707849 1.54030371 1.53073347
 1.5305109  1.52415419]",2,1.0650023221969604,"[1.6135918, 1.6135918, 1.6135918, 1.6135918, 1.6135918, 1.6135918, 1.6135918, 1.6135918]",Same value
22055,3.396641,6.8005848,12648,"[6.44338131 6.43831873 6.44221973 6.4403491  6.44170046 6.43412018
 6.44441223 6.44538116]",2,1.966462254524231,"[6.5365839, 6.5365839, 6.5365839, 6.5365839, 6.5365839, 6.5365839, 6.5365839, 6.5365839]",Same value
22057,0.7520385,1.9266824,1449,"[1.88489127 1.88851476 1.89336741 1.8907181  1.90160918 1.90384328
 1.89818633 1.89604187]",1,0.7520385,"1139    [1.88489127 1.88851476 1.89336741 1.8907181  1...
Name: forecast, dtype: object",tf_dense
22059,4.494491,0.85889572,98,"[0.92847788 0.92781502 0.92737448 0.92439348 0.92263496 0.91901582
 0.91206771 0.90844548]",2,3.397287130355835,"[0.91148114, 0.91148114, 0.91148114, 0.91148114, 0.91148114, 0.91148114, 0.91148114, 0.91148114]",Same value
22061,2.846247,2.8573704,1077,"[2.69997358 2.70357656 2.71127725 2.71757889 2.72643185 2.72972417
 2.73695731 2.75183201]",2,2.348876476287842,"[2.7194099  2.72415799 2.72890609 2.73365418 2.73840228 2.74315037
 2.74789846 2.75264656]",LR
22063,0.9510631,3.3921497,3545,"[3.29606795 3.30576873 3.30678177 3.3145833  3.31822395 3.32521105
 3.32359123 3.32782698]",1,0.9510631,"1142    [3.29606795 3.30576873 3.30678177 3.3145833  3...
Name: forecast, dtype: object",tf_dense
22065,12.966527,0.69608307,59,"[0.55534416 0.55781078 0.55594188 0.56029481 0.5604527  0.5660001
 0.5709185  0.5772717 ]",2,8.6758451461792,"[0.57810289 0.58174734 0.58539179 0.58903624 0.59268069 0.59632514
 0.59996959 0.60361404]",LR
22067,3.7611632,0.96289706,184,"[0.91282976 0.91428465 0.915694   0.91960603 0.92117184 0.92175925
 0.92310852 0.92345434]",2,1.6954647302627563,"[0.93149823 0.93355982 0.93562141 0.937683   0.93974459 0.94180618
 0.94386777 0.94592936]",LR
